,rating,price,phone,id,review_count,name,url,latitude,longitude,address1,address2,address3,city,state,zip_code,country
149,4.0,$$$,(617) 933-4800,Svxkliw-2cfHifMK8EvkIQ,273,City Bar,https://www.yelp.com/biz/city-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.348849,-71.0793773,65 Exeter St,,,Boston,MA,2116,US
150,3.5,$$,(617) 867-4142,a17mI6DjjfWDL6dpZS6oBg,384,Brownstone,https://www.yelp.com/biz/brownstone-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3464177995131,-71.0754221986725,111 Dartmouth St,,,Boston,MA,2116,US
152,3.5,$,,V_79WoMIjev8LFMueFJudw,358,The Tam,https://www.yelp.com/biz/the-tam-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3515171507333,-71.0646311837185,222 Tremont St,,,Boston,MA,2118,US
153,3.5,$$,(617) 227-0311,Hnx34LxtfW4XV0gZ18zMBg,453,Vinoteca di Monica,https://www.yelp.com/biz/vinoteca-di-monica-boston-5?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.363321595344,-71.05419911773126,143 Richmond St,,,Boston,MA,2109,US
154,3.5,$$,(617) 268-6189,loRoCo53b30zgHZ_mIMatQ,459,Amrheins,https://www.yelp.com/biz/amrheins-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34191,-71.05522,80 W Broadway,,,Boston,MA,2127,US
155,3.5,$$,(617) 227-3100,mTyK9-_6CYY6XYAG56c68Q,353,Carrie Nation Cocktail Club,https://www.yelp.com/biz/carrie-nation-cocktail-club-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35846,-71.061772,11 Beacon St,,,Boston,MA,2108,US
156,4.0,$$,(617) 207-7742,5EmqULtZ3IFZ3hjxyXna5Q,168,ilona,https://www.yelp.com/biz/ilona-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33922,-71.0809,783 Tremont St,,,Boston,MA,2118,US
157,3.5,$$,(617) 562-8800,zqTD7GlF7NVhbHaFWkDSgg,378,Paradise Rock Club,https://www.yelp.com/biz/paradise-rock-club-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.351892,-71.1194825,967 Commonwealth Ave,,,Boston,MA,2215,US
159,4.0,$$,(617) 742-1768,3KT0PER90UIxVVx9zuzHVA,268,Caffe Paradiso,https://www.yelp.com/biz/caffe-paradiso-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36322,-71.0548,255 Hanover St,,,Boston,MA,2113,US
160,3.5,$$,(617) 338-5600,W2YNtO5W_ZK6o-1t8uLcYw,466,Montien Thai Restaurant,https://www.yelp.com/biz/montien-thai-restaurant-boston-8?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3512038320959,-71.0643856379959,63 Stuart St,,,Boston,MA,2116,US
161,4.0,$$$,(617) 989-9982,i9Gi-LSagCrV6pLUfO2-3A,138,Purple Shell,https://www.yelp.com/biz/purple-shell-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34245,-71.05687,11 W Broadway,,,Boston,MA,2127,US
162,3.5,$$,(617) 731-8646,cSvpRCBljhJiE6NFZUwK4w,648,Sunset Cantina,https://www.yelp.com/biz/sunset-cantina-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35085,-71.117,916 Commonwealth Ave,,,Boston,MA,2215,US
164,3.5,$$,(617) 536-4840,bsGuOhibpJc-MHNXj9kiUg,632,Cask'n Flagon,https://www.yelp.com/biz/caskn-flagon-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.347299978137,-71.0983470082283,62 Brookline Ave,,,Boston,MA,2215,US
165,3.5,$$,(617) 566-1244,nmSiYGAo8YA4oCXjAAgY5g,350,The Mission Bar & Grill,https://www.yelp.com/biz/the-mission-bar-and-grill-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33375,-71.10523,724 Huntington Ave,,,Boston,MA,2120,US
166,3.5,$$,(617) 269-0900,zEel4VKJtybhJurBaHbsuw,455,Local 149,https://www.yelp.com/biz/local-149-boston-4?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33312,-71.02732,149 P St,,,Boston,MA,2127,US
167,3.5,$$,(617) 532-3827,itOs1rPS8j8sakiwsl1PEw,264,Precinct Kitchen + Bar,https://www.yelp.com/biz/precinct-kitchen-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3488506867202,-71.0719430973949,154 Berkeley St,,,Boston,MA,2116,US
169,4.0,,(857) 449-2500,Jmyya_ylt3Bks4NTcyWgEg,200,Zuma,https://www.yelp.com/biz/zuma-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.345828481934674,-71.08400501356664,1 Dalton St,Fl 2,,Boston,MA,2199,US
170,4.5,$$,(617) 262-1333,xayS1Ht3N8g_YBe1wdEDCg,98,The Capital Burger,https://www.yelp.com/biz/the-capital-burger-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35083214358354,-71.07859665607057,159 Newbury St,,,Boston,MA,2116,US
171,3.0,$$,(617) 426-0111,V8_e5MRjfexH4WFBqjDWCg,678,Beantown Pub,https://www.yelp.com/biz/beantown-pub-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35712749783874,-71.06087638659051,100 Tremont St,,,Boston,MA,2108,US
174,3.0,$$,(617) 476-6122,e2fLdVyjH_7KqQ6SoDIM0Q,753,Rosa Mexicano,https://www.yelp.com/biz/rosa-mexicano-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.350118623655,-71.0425739517532,155 Seaport Blvd,,,Boston,MA,2210,US
175,3.5,$$,(617) 263-0404,IvvgLWS3J6qR4dhYMlDOPA,301,Tavern In The Square,https://www.yelp.com/biz/tavern-in-the-square-boston-4?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36572,-71.060117,120 Beverly St,,,Boston,MA,2114,US
176,3.5,$$,(617) 933-4803,ZepRG9iVXXA-u3gH5C-UKA,397,Solas Irish Pub,https://www.yelp.com/biz/solas-irish-pub-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34927,-71.079759,710 Boylston St,,,Boston,MA,2116,US
177,3.5,$$,(617) 933-4800,DGlk1nTaaRE6uJFJbKv45A,314,City Table,https://www.yelp.com/biz/city-table-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34904131,-71.07958036,65 Exeter St,,,Boston,MA,2116,US
178,5.0,$$,(617) 561-1061,Gx0UVCzWbqeUQpXNZU2ftw,62,The Quiet Few,https://www.yelp.com/biz/the-quiet-few-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3672353758772,-71.0359430100869,331 Sumner St,,,Boston,MA,2128,US
179,3.5,$$,(617) 670-0507,DkhLETFI7Z49Kbsa6E1icA,432,Hojoko Boston,https://www.yelp.com/biz/hojoko-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3451899451252,-71.0969520423279,1271 Boylston St,,,Boston,MA,2215,US
180,3.5,$$,(617) 742-4336,m5jCNOs6QG75lkzLhMMryA,416,Artu,https://www.yelp.com/biz/artu-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3641,-71.05374,6 Prince St,,,Boston,MA,2113,US
181,3.0,$$,(617) 482-3473,dz2OSto01aMIWkGHXd8lOg,786,FiRE + iCE  Grill + Bar,https://www.yelp.com/biz/fire-ice-grill-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35066,-71.07249,205 Berkeley St,,,Boston,MA,2116,US
183,4.0,$$,(617) 742-7678,9VGECwLbj29RljD2WVSzaw,265,Porters Bar & Grill,https://www.yelp.com/biz/porters-bar-and-grill-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3642896,-71.061702,173 Portland St,,,Boston,MA,2114,US
184,3.5,$$,(617) 982-7220,WDpPZYEZhf7LLv3PyTeb4Q,432,Gather,https://www.yelp.com/biz/gather-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35235641,-71.04519609,75 Northern Ave,,,Boston,MA,2210,US
185,4.0,$$,(617) 248-3839,kiEx6SbKY69fgDF-KVpEWA,153,Casarecce,https://www.yelp.com/biz/casarecce-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3638188412758,-71.0546583932293,285 Hanover St,,,Boston,MA,2113,US
186,4.0,$$,(617) 426-9300,HL7Kfo9S3eKgJJAEVQ2rbw,178,Burro Bar South End,https://www.yelp.com/biz/burro-bar-south-end-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34157697918738,-71.06931133147431,1357 Washington St,,,Boston,MA,2118,US
187,4.5,$$$,(617) 430-6325,P9AJqEYOT--zGRfK7QQlmQ,98,The Emory,https://www.yelp.com/biz/the-emory-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35821,-71.06238,21 Beacon St,,,Boston,MA,2108,US
188,3.0,$$$,(617) 295-0001,Oj5Seggqo_2FfKSjcAg7yw,573,Empire,https://www.yelp.com/biz/empire-boston-5?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3529147863218,-71.0455799102783,1 Marina Park Dr,,,Boston,MA,2210,US
190,3.5,$$,(617) 742-4144,C8-SeZtLTvzZjxB5ObhRjw,299,Ducali Pizzeria & Bar,https://www.yelp.com/biz/ducali-pizzeria-and-bar-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.367085689423,-71.058067953373,289 Causeway St,,,Boston,MA,2114,US
193,3.5,$$,(617) 523-5959,gwiBd_RCD2Hcd3_ESjyMbA,415,Massimino's,https://www.yelp.com/biz/massiminos-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36659,-71.05793,207 Endicott St,,,Boston,MA,2113,US
194,3.5,$$,(617) 670-2222,AOiNvHQUa5tAJN7Xt4176A,444,Tiki Rock,https://www.yelp.com/biz/tiki-rock-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3591693171543,-71.0545573145172,2 Broad St,,,Boston,MA,2109,US
195,4.0,$$$,(857) 233-5941,ZfGuMUhFbSBx0yAKc0GPIA,240,Frenchie Wine Bistro,https://www.yelp.com/biz/frenchie-wine-bistro-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34362,-71.07171,560 Tremont St,,,Boston,MA,2118,US
196,4.0,,(617) 982-6330,b8_a5LuSt0Gcy-TZIvDl3g,166,Black Lamb,https://www.yelp.com/biz/black-lamb-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34369,-71.07263,571 Tremont St,,,Boston,MA,2118,US
197,3.5,$$,(617) 807-7307,CkmykRQcSfIsbb62F4NQoQ,353,Terra at Eataly Boston,https://www.yelp.com/biz/terra-at-eataly-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.348521,-71.0822975,800 Boylston St,,,Boston,MA,2199,US
199,3.0,$$,(617) 266-2695,TLtykd3vG5_BG-8MP66RHg,533,Kings Dining & Entertainment - Boston,https://www.yelp.com/biz/kings-dining-and-entertainment-boston-boston-7?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34706,-71.08565,50 Dalton St,,,Boston,MA,2115,US
200,3.5,$$,(617) 956-0888,U4C0Bgoeqev9Ee1_upRccQ,341,Sip Wine Bar And Kitchen,https://www.yelp.com/biz/sip-wine-bar-and-kitchen-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3534477310604,-71.0626994386251,581 Washington St,,,Boston,MA,2111,US
201,3.5,$$$,(617) 585-7222,DZnhcxnSys_emI7ZHd5jYg,359,OAK Long Bar + Kitchen,https://www.yelp.com/biz/oak-long-bar-kitchen-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.349092,-71.076187,138 St. James Ave,,,Boston,MA,2116,US
202,3.5,$,(617) 742-2090,e3ub67T0KLXf61S9if9fvg,232,Durty Nelly�s,https://www.yelp.com/biz/durty-nelly-s-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3617,-71.0565699,108 Blackstone St,,,Boston,MA,2109,US
204,3.5,$$,(617) 247-1222,w2uRbCHkWjjHzHnYRsG-EQ,382,The Lansdowne Pub,https://www.yelp.com/biz/the-lansdowne-pub-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.347327,-71.095093,9 Lansdowne St,,,Boston,MA,2215,US
205,3.5,$$,(617) 367-3310,0goWTmfdgwOe6b-pPPp3Gg,320,Antonio's Cucina Italiana,https://www.yelp.com/biz/antonios-cucina-italiana-boston-4?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.360946,-71.0681865,288 Cambridge St,,,Boston,MA,2114,US
207,3.0,$$,(617) 367-8700,SvMVqEWYJXPOr6vJlRYnrg,609,Joe's Waterfront,https://www.yelp.com/biz/joes-waterfront-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3623159,-71.0508594,100 Atlantic Ave,,,Boston,MA,2110,US
208,3.5,$$$,(617) 303-7300,5-yfhwOIkUhvDE_O9E0EjQ,300,Tuscan Kitchen - Boston,https://www.yelp.com/biz/tuscan-kitchen-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35286019999999,-71.0466196,64 Seaport Blvd,,,Boston,MA,2210,US
209,3.5,$$$,(617) 536-1234,gkCSVmq6Mx8Z04KzkrHzCA,258,Porto,https://www.yelp.com/biz/porto-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3474013,-71.0799231,Ring Rd,,,Boston,MA,2199,US
210,3.5,$$,(617) 568-1888,taSC4yudIFopVkXi1y0qTA,362,Legal Sea Foods - Boston,https://www.yelp.com/biz/legal-sea-foods-boston-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36454822456734,-71.02173875443393,1 Harborside Dr,Logan Airport Terminal A,,Boston,MA,2128,US
211,4.0,$$$,(617) 358-9990,VEmNgxY90VOc5HNprOiXlw,140,Eddie V's Prime Seafood,https://www.yelp.com/biz/eddie-vs-prime-seafood-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3460952518761,-71.0827018749382,122 Belvidere St,,,Boston,MA,2199,US
212,3.5,$$,(617) 993-8080,jARXdEubmCxBtN55PYVd7w,398,Capo Restaurant,https://www.yelp.com/biz/capo-restaurant-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.336067,-71.047027,443 West Broadway,,,Boston,MA,2127,US
213,3.0,$$,(617) 224-4004,DkuCJwpeiGhW41EEcOKweg,417,Clink,https://www.yelp.com/biz/clink-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.362238,-71.070537,215 Charles St,,The Liberty Hotel,Boston,MA,2114,US
214,3.5,$$,(617) 451-2622,n5c-AeQYPJxIpjiuOKjxOg,361,Good Life,https://www.yelp.com/biz/good-life-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.353525,-71.05918,28 Kingston St,,,Boston,MA,2111,US
216,3.5,$$,(617) 523-9074,OxobKchEqJU2BZi6qc0QBA,292,The Sevens Ale House,https://www.yelp.com/biz/the-sevens-ale-house-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.358163031345,-71.070565798128,77 Charles St,,,Boston,MA,2114,US
217,4.0,$$,(617) 580-8166,r2CqNYEZyVT3Ay9DRYeF9w,245,Blackmoor Bar and Kitchen,https://www.yelp.com/biz/blackmoor-bar-and-kitchen-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3714177,-71.0612788,1 Chelsea St,,,Boston,MA,2129,US
220,5.0,,(617) 631-7064,PemL86B9bU5bpOOs0NDosA,33,OFFSUIT,https://www.yelp.com/biz/offsuit-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3514187,-71.0580945,5 Utica St,,,Boston,MA,2111,US
223,4.0,$$,(617) 401-0025,mmJ2ixPN8NIkEEIM4oHd8g,223,Kings Dining & Entertainment,https://www.yelp.com/biz/kings-dining-and-entertainment-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3515879,-71.0447779,60 Seaport Blvd,,,Boston,MA,2210,US
225,4.0,,(617) 248-0050,o9DfCXqPQvzEPdBSaCBd1g,184,Alcove,https://www.yelp.com/biz/alcove-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3666759,-71.0595845,50 Lovejoy Wharf,,,Boston,MA,2114,US
226,3.5,$$,(617) 723-7847,JdVlUaXM9aZQ68tjgonszw,346,L'Osteria,https://www.yelp.com/biz/l-osteria-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3642904,-71.0557357,104 Salem St,,,Boston,MA,2113,US
227,3.5,$$,(617) 723-3131,vCaaXCYqpBsxJy2kBR67IA,398,The Brahmin,https://www.yelp.com/biz/the-brahmin-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3484325,-71.0731806,33 Stanhope St,,,Boston,MA,2116,US
228,3.5,$$$,(617) 247-0400,fUXHR5XBFa4qV_NvPXpuAA,194,Rochambeau,https://www.yelp.com/biz/rochambeau-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34821748069732,-71.0833726527611,900 Boylston St,,,Boston,MA,2115,US
229,3.0,$$,(617) 426-1222,sXLcNEfvFvIe1-HPAhRh8w,716,Fajitas & 'Ritas,https://www.yelp.com/biz/fajitas-and-ritas-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.354779,-71.062376,25 West St,,,Boston,MA,2111,US
230,3.5,$$,(617) 305-1888,TIdF3xCwr--XdC1QEUxaJA,162,Last Hurrah,https://www.yelp.com/biz/last-hurrah-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.357709,-71.060131,60 School St,,Omni Parker House,Boston,MA,2108,US
232,4.5,$$,(617) 917-5193,2OPwmUgtjb3nhClb7IEOxA,67,Cusser's Roast Beef and Seafood,https://www.yelp.com/biz/cussers-roast-beef-and-seafood-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3497886,-71.0707232,304 Stuart St,,,Boston,MA,2116,US
234,3.5,$$,(617) 439-6900,0fbJdAPMHQBUGl4aNsg7-Q,278,Pasta Beach,https://www.yelp.com/biz/pasta-beach-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3569699,-71.05033,30 Rowes Wharf,,,Boston,MA,2110,US
235,3.5,$$,(617) 421-9595,VGU8Cy97So-jQCtWLKO6bA,262,Loretta's Last Call,https://www.yelp.com/biz/lorettas-last-call-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34732,-71.0944899,1 Lansdowne St,,,Boston,MA,2115,US
236,3.5,$$$,(857) 284-7742,JEbgVwRUsQ3arKPhGXQj7Q,230,Oak + Rowan,https://www.yelp.com/biz/oak-rowan-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3490794393063,-71.0492948112806,321 A St Fort Point,,,Boston,MA,2210,US
237,3.5,$$,(617) 720-3550,J4UsOYwRprbJXIVB_NcldQ,321,Lo Conte's Restaurant,https://www.yelp.com/biz/lo-contes-restaurant-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36469779999999,-71.05558711601657,114-116 Salem St N End,,,Boston,MA,2113,US
239,3.0,$$,(617) 248-0025,ZQNf8895P81vjCfyipjhYw,384,Scholars American Bistro and Cocktail Lounge,https://www.yelp.com/biz/scholars-american-bistro-and-cocktail-lounge-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.357769319572,-71.059207250754,25 School St,,,Boston,MA,2108,US
